Date,Open,High,Low,Close,Adj Close,Volume
12/9/2005,10752,10806,10730,10779,10779,238930000
12/8/2005,10808,10847,10730,10755,10755,253290000
12/7/2005,10857,10868,10764,10811,10811,243490000
12/6/2005,10835,10936,10835,10857,10857,264630000
12/5/2005,10877,10877,10811,10835,10835,237340000
12/2/2005,10912,10921,10862,10878,10878,214900000
12/1/2005,10806,10935,10806,10913,10913,256980000
